INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID30179415,DSSTox_Substance_Id,DTXSID30179415,"4-Hydroxy-2-methyl-2H-1,2-benzothiazine-3-carboxylic acid ethylester 1,1-dioxide",CCOC(=O)C1=C(O)C2=CC=CC=C2S(=O)(=O)N1C
DTXSID60366851,DSSTox_Substance_Id,DTXSID60366851,"1-(4-methoxyphenyl)-1,3-diazinane-2,4,6-trione",COC1=CC=C(C=C1)N1C(=O)CC(=O)NC1=O
DTXSID2045101,DSSTox_Substance_Id,DTXSID2045101,Scopolamine N-oxide hydrobromide,Br.C[N+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DTXSID6027266,DSSTox_Substance_Id,DTXSID6027266,Tridecane,CCCCCCCCCCCCC
DTXSID30658811,DSSTox_Substance_Id,DTXSID30658811,"2-(4-Chlorophenyl)-3-[(3-methoxyphenyl)methoxy]-1,3-thiazolidin-4-one",COC1=CC=CC(CON2C(SCC2=O)C2=CC=C(Cl)C=C2)=C1
DTXSID4022319,DSSTox_Substance_Id,DTXSID4022319,Hesperetin,COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O)C=C2O
DTXSID50195758,DSSTox_Substance_Id,DTXSID50195758,Amitriptylinoxide,C[N+](C)([O-])CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
DTXSID1022974,DSSTox_Substance_Id,DTXSID1022974,Dydrogesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C
DTXSID20179308,DSSTox_Substance_Id,DTXSID20179308,5'-Methylthioadenosine,CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12
DTXSID9060940,DSSTox_Substance_Id,DTXSID9060940,9-Anthracenecarboxaldehyde,O=CC1=C2C=CC=CC2=CC2=CC=CC=C12
DTXSID90178409,DSSTox_Substance_Id,DTXSID90178409,4-Amino-3-hydroxybenzoic acid,NC1=C(O)C=C(C=C1)C(O)=O
DTXSID20200328,DSSTox_Substance_Id,DTXSID20200328,Dibromsalicil,OC1=C(C=C(Br)C=C1)C(=O)C(=O)C1=C(O)C=CC(Br)=C1
DTXSID0022937,DSSTox_Substance_Id,DTXSID0022937,Dihydrostreptomycin,[H][C@@]1(O[C@H]2[C@H](O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]3NC(N)=N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC
DTXSID70581573,DSSTox_Substance_Id,DTXSID70581573,"2-Amino-5-cyclohexyl-3-hexyl-5-phenyl-3,5-dihydro-4H-imidazol-4-one",CCCCCCN1C(N)=NC(C2CCCCC2)(C1=O)C1=CC=CC=C1
DTXSID0042248,DSSTox_Substance_Id,DTXSID0042248,"4,4'-Methylenebis(N,N-diglycidylaniline)",C(C1CO1)N(CC1CO1)C1=CC=C(CC2=CC=C(C=C2)N(CC2CO2)CC2CO2)C=C1
DTXSID40237333,DSSTox_Substance_Id,DTXSID40237333,Eckol,OC1=CC(OC2=C(O)C=C(O)C3=C2OC2=C(O)C=C(O)C=C2O3)=CC(O)=C1
DTXSID60312878,DSSTox_Substance_Id,DTXSID60312878,NSC263791,OC(=O)CCC(=O)NC1=C(C#N)C2=CC=CC=C2C=C1
DTXSID20145462,DSSTox_Substance_Id,DTXSID20145462,1-Benzyl-4-(isopropylamino)piperidine-4-carbonitrile,CC(C)NC1(CCN(CC2=CC=CC=C2)CC1)C#N
DTXSID5048425,DSSTox_Substance_Id,DTXSID5048425,Eltoprazine,C1CN(CCN1)C1=CC=CC2=C1OCCO2
DTXSID90470955,DSSTox_Substance_Id,DTXSID90470955,"9-(3-aminopropoxy)furo[3,2-g]chromen-7-one",NCCCOC1=C2OC(=O)C=CC2=CC2=C1OC=C2
DTXSID70746721,DSSTox_Substance_Id,DTXSID70746721,L-Tyrosyl-D-alanylglycyl-L-phenylalanyl-D-leucine--acetic acid (1/1),CC(O)=O.CC(C)C[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(O)=O
DTXSID8023509,DSSTox_Substance_Id,DTXSID8023509,Primaquine,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1
DTXSID80883277,DSSTox_Substance_Id,DTXSID80883277,Pilocarpine nitrate salt,O[N+]([O-])=O.CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
DTXSID90438772,DSSTox_Substance_Id,DTXSID90438772,Ki16425,CC(OC(=O)NC1=C(ON=C1C)C1=CC=C(CSCCC(O)=O)C=C1)C1=CC=CC=C1Cl
DTXSID1021241,DSSTox_Substance_Id,DTXSID1021241,Retinol palmitate,CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
DTXSID0046858,DSSTox_Substance_Id,DTXSID0046858,2-Dodecylisoquinolinium tosylate,CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCCCCCCCC[N+]1=CC2=C(C=CC=C2)C=C1
DTXSID60838720,DSSTox_Substance_Id,DTXSID60838720,"1,1'-[(1S,2S)-1,2-Diphenylethane-1,2-diyl]dipyrrolidine",C1CCN(C1)[C@H]([C@@H](N1CCCC1)C1=CC=CC=C1)C1=CC=CC=C1
DTXSID80431212,DSSTox_Substance_Id,DTXSID80431212,2-[[but-2-ynyl(methyl)amino]methyl]-1-methylindol-5-ol,CC#CCN(C)CC1=CC2=C(C=CC(O)=C2)N1C
DTXSID30166522,DSSTox_Substance_Id,DTXSID30166522,Clamikalant,CNC(=S)NS(=O)(=O)C1=C(OC)C=CC(CCNC(=O)C2=C(OC)C=CC(Cl)=C2)=C1
DTXSID60366614,DSSTox_Substance_Id,DTXSID60366614,"4,8-dimethylquinoline-2-thiol",CC1=CC(=S)NC2=C(C)C=CC=C12
DTXSID7044392,DSSTox_Substance_Id,DTXSID7044392,2-Methoxynaphthalene,COC1=CC2=C(C=CC=C2)C=C1
DTXSID40143521,DSSTox_Substance_Id,DTXSID40143521,4-(2-((Cyclohexylcarbamoyl)amino)ethyl)benzenesulfonamide,NS(=O)(=O)C1=CC=C(CCNC(=O)NC2CCCCC2)C=C1
DTXSID20364212,DSSTox_Substance_Id,DTXSID20364212,"2-ethylthieno[2,3-d]pyrimidin-4-ol",CCC1=NC2=C(C=CS2)C(=O)N1
DTXSID7044051,DSSTox_Substance_Id,DTXSID7044051,Interleukin-18,N/A
DTXSID8046034,DSSTox_Substance_Id,DTXSID8046034,Acarbose,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
DTXSID50358528,DSSTox_Substance_Id,DTXSID50358528,5-(benzyloxy)-2-(hydroxymethyl)-4H-pyran-4-one,OCC1=CC(=O)C(OCC2=CC=CC=C2)=CO1
DTXSID60396416,DSSTox_Substance_Id,DTXSID60396416,"N,N-bis[(4-methylphenyl)sulfonylmethyl]-1-phenylmethanamine",CC1=CC=C(C=C1)S(=O)(=O)CN(CC1=CC=CC=C1)CS(=O)(=O)C1=CC=C(C)C=C1
DTXSID20293452,DSSTox_Substance_Id,DTXSID20293452,Chloroacetylglycylglycine,OC(=O)CNC(=O)CNC(=O)CCl
DTXSID40148814,DSSTox_Substance_Id,DTXSID40148814,"7-Benzyl-1-hydroxy-8-(methylthio)-3,7-dihydro-1H-purine-2,6-dione",CSC1=NC2=C(N1CC1=CC=CC=C1)C(=O)N(O)C(=O)N2
DTXSID10310309,DSSTox_Substance_Id,DTXSID10310309,"N-(1-Oxo-2,3-dihydro-1H-inden-5-yl)acetamide",CC(=O)NC1=CC2=C(C=C1)C(=O)CC2
DTXSID40194831,DSSTox_Substance_Id,DTXSID40194831,"Acetamide, 2-(4-benzoylphenoxy)-N-cyclohexyl-",O=C(COC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)NC1CCCCC1
DTXSID6022680,DSSTox_Substance_Id,DTXSID6022680,Biperiden,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1
DTXSID7044005,DSSTox_Substance_Id,DTXSID7044005,7-hydroxy-PIPAT,CCCN(C\C=C\I)C1CCC2=CC=C(O)C=C2C1
DTXSID90357373,DSSTox_Substance_Id,DTXSID90357373,4-(benzylthio)benzonitrile,N#CC1=CC=C(SCC2=CC=CC=C2)C=C1
DTXSID5051521,DSSTox_Substance_Id,DTXSID5051521,Phenyl isocyanate,O=C=NC1=CC=CC=C1
DTXSID00299533,DSSTox_Substance_Id,DTXSID00299533,ethyl 4-(pyridine-3-carbonylamino)benzoate,CCOC(=O)C1=CC=C(NC(=O)C2=CN=CC=C2)C=C1
DTXSID5074345,DSSTox_Substance_Id,DTXSID5074345,"Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",COC(=O)C1=CC(OC)=C(O)C=C1
DTXSID80296085,DSSTox_Substance_Id,DTXSID80296085,MLS002703987,CC(=O)NC1=CC(OCCCOC2=CC=CC(=C2)[N+]([O-])=O)=CC=C1
DTXSID0032651,DSSTox_Substance_Id,DTXSID0032651,Thidiazuron,O=C(NC1=CN=NS1)NC1=CC=CC=C1
DTXSID20291453,DSSTox_Substance_Id,DTXSID20291453,MLS002693958,CCOC(=O)C1=C[N+]([O-])=CC=C1
DTXSID90355970,DSSTox_Substance_Id,DTXSID90355970,N-benzyl-N-methyl-2-nitrobenzenesulfonamide,CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1[N+]([O-])=O
DTXSID5044815,DSSTox_Substance_Id,DTXSID5044815,Dibutyl azelate,CCCCOC(=O)CCCCCCCC(=O)OCCCC
DTXSID6045909,DSSTox_Substance_Id,DTXSID6045909,Oxyphencyclimine hydrochloride,Cl.CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DTXSID80371442,DSSTox_Substance_Id,DTXSID80371442,6-(methoxymethyl)-2-phenyl-4-pyrimidinol,COCC1=CC(=O)N=C(N1)C1=CC=CC=C1
DTXSID00192297,DSSTox_Substance_Id,DTXSID00192297,"2-(4'-Methylpiperazino-1-methyl)-1,3-diazafluoranthene 1-oxide",CN1CCN(CC2=NC3=CC=CC4=C3C(C3=CC=CC=C43)=[N+]2[O-])CC1
DTXSID80149880,DSSTox_Substance_Id,DTXSID80149880,(Z)-Endoxifen,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCNC)C=C1)C1=CC=CC=C1
DTXSID60433315,DSSTox_Substance_Id,DTXSID60433315,"2-Cyano-3,12-dioxooleana-1,9(11)-dien-28-oic acid imidazolide",[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)[C@]2([H])C(=O)C=C2[C@@]1(C)CC[C@@]1([H])C(C)(C)C(=O)C(=C[C@]21C)C#N)C(=O)N1C=CN=C1
DTXSID5041144,DSSTox_Substance_Id,DTXSID5041144,Triptolide,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O
DTXSID00176996,DSSTox_Substance_Id,DTXSID00176996,Miridesap,OC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(O)=O
DTXSID30372444,DSSTox_Substance_Id,DTXSID30372444,"methyl 4-acetyl-2,5-dimethyl-1H-pyrrole-3-carboxylate",COC(=O)C1=C(C)NC(C)=C1C(C)=O
DTXSID20354835,DSSTox_Substance_Id,DTXSID20354835,BAS 01557661,OC(=O)C1=C(N=CN1)C(=O)NC1=CC=C(F)C=C1
DTXSID20306157,DSSTox_Substance_Id,DTXSID20306157,MLS003106817,COC1=C(OC)C=C2C(=O)C(CCC2=C1)C1=CC2=C(OCO2)C=C1
DTXSID80406541,DSSTox_Substance_Id,DTXSID80406541,T5544696,CCN1C2=C(C=C(C=C2)S(=O)(=O)N(C)C)N=C1C1=CC=CC=N1
DTXSID6027503,DSSTox_Substance_Id,DTXSID6027503,Isophorone diamine,CC1(C)CC(N)CC(C)(CN)C1
DTXSID50239500,DSSTox_Substance_Id,DTXSID50239500,Sacubitril/valsartan,O.O.O.O.O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC(O)=O.CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC(O)=O.CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O.CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O
DTXSID40350096,DSSTox_Substance_Id,DTXSID40350096,"2-(4-chlorophenyl)-1,3-thiazole-4-carboxylic Acid",OC(=O)C1=CSC(=N1)C1=CC=C(Cl)C=C1
DTXSID70349832,DSSTox_Substance_Id,DTXSID70349832,5-Pyridin-2-yl-1H-pyrazole-3-carboxylic acid,OC(=O)C1=CC(=NN1)C1=CC=CC=N1
DTXSID8058958,DSSTox_Substance_Id,DTXSID8058958,"2,3,5,6-Tetrachlorohydroquinone",OC1=C(Cl)C(Cl)=C(O)C(Cl)=C1Cl
DTXSID50357576,DSSTox_Substance_Id,DTXSID50357576,2-propylquinoline-4-carboxylic acid,CCCC1=NC2=CC=CC=C2C(=C1)C(O)=O
DTXSID9044538,DSSTox_Substance_Id,DTXSID9044538,C.I. Disperse Orange 37,CCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O
DTXSID10363234,DSSTox_Substance_Id,DTXSID10363234,[1-(4-chlorophenyl)-1H-pyrazol-4-yl](2-hydroxyphenyl)methanone,OC1=CC=CC=C1C(=O)C1=CN(N=C1)C1=CC=C(Cl)C=C1
DTXSID10336680,DSSTox_Substance_Id,DTXSID10336680,BAS 00805195,CCOC(=O)C1=CN(C2CC2)C2=C(F)C(F)=C(F)C=C2C1=O
DTXSID00284429,DSSTox_Substance_Id,DTXSID00284429,NSC-37204,OC1=C2C=C(NC(=O)NC3=CC4=C(O)C=C(C=C4C=C3)S(O)(=O)=O)C=CC2=CC(=C1)S(O)(=O)=O
DTXSID3032751,DSSTox_Substance_Id,DTXSID3032751,"1,3-Diiminobenz(f)isoindoline",N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2
DTXSID80380276,DSSTox_Substance_Id,DTXSID80380276,"4-phenyl-1,2,3-thiadiazole-5-carbohydrazide",NNC(=O)C1=C(N=NS1)C1=CC=CC=C1
DTXSID90357696,DSSTox_Substance_Id,DTXSID90357696,4-(azepan-1-ylsulfonyl)benzoic acid,OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCCC1
DTXSID9045924,DSSTox_Substance_Id,DTXSID9045924,Olmesartan medoxomil,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(=O)OCC1=C(C)OC(=O)O1)C(C)(C)O
DTXSID10432454,DSSTox_Substance_Id,DTXSID10432454,ezetimibe-glucuronide,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1)C1=CC=C(F)C=C1
DTXSID7023516,DSSTox_Substance_Id,DTXSID7023516,Proglumide,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)C1=CC=CC=C1
DTXSID90220634,DSSTox_Substance_Id,DTXSID90220634,Sideritoflavone,COC1=C(OC)C(OC)=C2OC(=CC(=O)C2=C1O)C1=CC(O)=C(O)C=C1
DTXSID80350393,DSSTox_Substance_Id,DTXSID80350393,"1-([1,1'-Biphenyl]-4-yl)-1H-imidazole",C1=CN(C=N1)C1=CC=C(C=C1)C1=CC=CC=C1
DTXSID20352492,DSSTox_Substance_Id,DTXSID20352492,"Methyl 5-methyl-3-phenyl-1,2-oxazole-4-carboxylate",COC(=O)C1=C(C)ON=C1C1=CC=CC=C1
DTXSID1046920,DSSTox_Substance_Id,DTXSID1046920,Tenovin-1,CC(=O)NC1=CC=C(NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C)C=C1
DTXSID50389599,DSSTox_Substance_Id,DTXSID50389599,ST082312,CC(=O)C1=CC=C(NC2=CC=C(C3=NON=C23)[N+]([O-])=O)C=C1
DTXSID30470111,DSSTox_Substance_Id,DTXSID30470111,LY2109761,C(CN1CCOCC1)OC1=CC2=NC=CC(C3=C4CCCN4N=C3C3=CC=CC=N3)=C2C=C1
DTXSID90223286,DSSTox_Substance_Id,DTXSID90223286,"1-(4-Hydroxyphenyl)-1H-pyrrole-2,5-dione",OC1=CC=C(C=C1)N1C(=O)C=CC1=O
DTXSID20362950,DSSTox_Substance_Id,DTXSID20362950,"6-Amino-5-bromo-1-ethylpyrimidine-2,4(1H,3H)-dione",CCN1C(=O)NC(=O)C(Br)=C1N
DTXSID7048459,DSSTox_Substance_Id,DTXSID7048459,N-alpha-p-Tosyl-L-lysine chloromethyl ketone,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl
DTXSID90183770,DSSTox_Substance_Id,DTXSID90183770,"1-Chloro-2,3-indoledione",ClN1C(=O)C(=O)C2=CC=CC=C12
DTXSID9027522,DSSTox_Substance_Id,DTXSID9027522,Octrizole,CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1
DTXSID9025037,DSSTox_Substance_Id,DTXSID9025037,3-Diethylaminophenol,CCN(CC)C1=CC=CC(O)=C1
DTXSID7037551,DSSTox_Substance_Id,DTXSID7037551,Fenuron,CN(C)C(=O)NC1=CC=CC=C1
DTXSID80592519,DSSTox_Substance_Id,DTXSID80592519,N-(4-Methoxyphenyl)piperidine-3-carboxamide,COC1=CC=C(NC(=O)C2CCCNC2)C=C1
DTXSID00212828,DSSTox_Substance_Id,DTXSID00212828,"Phenol, 4-chloro-2-methyl-, acetate",CC(=O)OC1=C(C)C=C(Cl)C=C1
DTXSID70330462,DSSTox_Substance_Id,DTXSID70330462,Asaley acid,CC(C)CC(NC(=O)C(CC1=CC=C(C=C1)N(CCCl)CCCl)NC(C)=O)C(O)=O
DTXSID10344462,DSSTox_Substance_Id,DTXSID10344462,"7-Methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one",CC1=CC(=O)N2C=CSC2=N1
DTXSID0057679,DSSTox_Substance_Id,DTXSID0057679,Benzimidazolone,O=C1NC2=C(C=CC=C2)N1C1CCNCC1
DTXSID50292731,DSSTox_Substance_Id,DTXSID50292731,MLS002694600,O=C(N(C1=CC=CC=C1)C1=CC=CC=C1)N1C=CC2=CC=CC=C2C1C#N
DTXSID3034456,DSSTox_Substance_Id,DTXSID3034456,Cinmethylin,CC(C)[C@]12CC[C@](C)(O1)[C@@H](C2)OCC1=C(C)C=CC=C1
DTXSID40186498,DSSTox_Substance_Id,DTXSID40186498,"4-Methoxy-N,N'-bis(3-pyridinylmethyl)-1,3-benzenedicarboxamide",COC1=C(C=C(C=C1)C(=O)NCC1=CN=CC=C1)C(=O)NCC1=CN=CC=C1
DTXSID20237311,DSSTox_Substance_Id,DTXSID20237311,(Pyrimidin-2-ylthio)acetic acid,OC(=O)CSC1=NC=CC=N1
DTXSID1045665,DSSTox_Substance_Id,DTXSID1045665,Ponalrestat,OC(=O)CC1=NN(CC2=CC=C(Br)C=C2F)C(=O)C2=CC=CC=C12
DTXSID00203913,DSSTox_Substance_Id,DTXSID00203913,Hibifolin,O[C@@H]1[C@@H](O)[C@H](OC2=C(O)C=C(O)C3=C2OC(=C(O)C3=O)C2=CC(O)=C(O)C=C2)O[C@@H]([C@H]1O)C(O)=O
DTXSID70327812,DSSTox_Substance_Id,DTXSID70327812,NSC688794,CC(=O)OC1=C(OC(C)=O)C2=C(C=C1)C(C)=CC(=O)O2
DTXSID60353807,DSSTox_Substance_Id,DTXSID60353807,"2-amino-4-phenyl-5,6,7,8-tetrahydroquinoline-3-carbonitrile",NC1=NC2=C(CCCC2)C(C2=CC=CC=C2)=C1C#N
DTXSID80197942,DSSTox_Substance_Id,DTXSID80197942,6beta-Hydroxynaltrexone,O[C@@H]1CC[C@@]2(O)[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3CC1CC1)=C(O)C=C4
DTXSID80293610,DSSTox_Substance_Id,DTXSID80293610,MLS002695045,C1CCC2(C1)NC1=CC=CC3=C1C(N2)=CC=C3
DTXSID70184609,DSSTox_Substance_Id,DTXSID70184609,GL-1001,CC(C)C[C@H](N[C@@H](CC1=CN=CN1CC1=CC(Cl)=CC(Cl)=C1)C(O)=O)C(O)=O
DTXSID70386181,DSSTox_Substance_Id,DTXSID70386181,SMR000140524,CC(C)CC1C(C#N)=C(NC(C)=C1C(C)=O)SCC(=O)C1=CC=C(Cl)C=C1
DTXSID20235579,DSSTox_Substance_Id,DTXSID20235579,"6-(1,2,3,4-Tetrahydro-1,1,4,4-tetramethyl-6-naphthyl)-2-naphthalenecarboxylic acid",CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O
DTXSID30293988,DSSTox_Substance_Id,DTXSID30293988,"1,1'-piperazine-1,4-diylbis(3-phenylpropan-1-one)",O=C(CCC1=CC=CC=C1)N1CCN(CC1)C(=O)CCC1=CC=CC=C1
DTXSID2045498,DSSTox_Substance_Id,DTXSID2045498,Terconazole,CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1
DTXSID60242929,DSSTox_Substance_Id,DTXSID60242929,"8-Benzyl-1-phenyl-1,3,8-triazaspiro(4,5)decan-4-one",O=C1NCN(C2=CC=CC=C2)C11CCN(CC2=CC=CC=C2)CC1
DTXSID3061055,DSSTox_Substance_Id,DTXSID3061055,"1,3-Benzodioxole-5-carboxylic acid, 6-nitro-, methyl ester",COC(=O)C1=C(C=C2OCOC2=C1)[N+]([O-])=O
DTXSID00582750,DSSTox_Substance_Id,DTXSID00582750,"3-Hydroxy-7,8-dimethyl-2-phenylquinoline-4-carboxylic acid",CC1=C(C)C2=NC(C3=CC=CC=C3)=C(O)C(C(O)=O)=C2C=C1
DTXSID40167787,DSSTox_Substance_Id,DTXSID40167787,Efinaconazole,C[C@@H](N1CCC(=C)CC1)C(O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
DTXSID7023194,DSSTox_Substance_Id,DTXSID7023194,Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1
DTXSID6058926,DSSTox_Substance_Id,DTXSID6058926,"Benzoic acid, 2-(4-methylbenzoyl)-",CC1=CC=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O
DTXSID9036933,DSSTox_Substance_Id,DTXSID9036933,Sodium hexafluorosilicate,[Na+].[Na+].F[Si--](F)(F)(F)(F)F
DTXSID30387811,DSSTox_Substance_Id,DTXSID30387811,"2-[(4,6-Dimethylpyrimidin-2-yl)sulfanyl]butanoic acid",CCC(SC1=NC(C)=CC(C)=N1)C(O)=O
DTXSID70187332,DSSTox_Substance_Id,DTXSID70187332,"3,3'-Benzidinedisulfonic acid",NC1=C(C=C(C=C1)C1=CC(=C(N)C=C1)S(O)(=O)=O)S(O)(=O)=O
DTXSID50598386,DSSTox_Substance_Id,DTXSID50598386,"2-[2-(4-Hydroxyphenyl)ethyl]-5-methoxy-4-(pentylamino)-2,3-dihydro-1H-isoindol-1-one",CCCCCNC1=C(OC)C=CC2=C1CN(CCC1=CC=C(O)C=C1)C2=O
DTXSID30164189,DSSTox_Substance_Id,DTXSID30164189,Cgp 54626,Cl.C[C@H](NC[C@H](O)CP(O)(=O)CC1CCCCC1)C1=CC(Cl)=C(Cl)C=C1
DTXSID5048897,DSSTox_Substance_Id,DTXSID5048897,"N,N-Dipropyltryptamine hydrochloride",Cl.CCCN(CCC)CCC1=CNC2=CC=CC=C12
DTXSID0020157,DSSTox_Substance_Id,DTXSID0020157,Benzylhydrazine dihydrochloride,Cl.Cl.NNCC1=CC=CC=C1
DTXSID3021853,DSSTox_Substance_Id,DTXSID3021853,1-Piperazineethanol,OCCN1CCNCC1
DTXSID30280499,DSSTox_Substance_Id,DTXSID30280499,"4-(3-methyl-6-oxo-5,6-dihydropyridazin-1(4h)-yl)benzoic acid",CC1=NN(C(=O)CC1)C1=CC=C(C=C1)C(O)=O
DTXSID80274585,DSSTox_Substance_Id,DTXSID80274585,"4,6-dichloro-N-(4-nitrophenyl)-1,3,5-triazin-2-amine",[O-][N+](=O)C1=CC=C(NC2=NC(Cl)=NC(Cl)=N2)C=C1
DTXSID50150665,DSSTox_Substance_Id,DTXSID50150665,Emixustat,NCC[C@@H](O)C1=CC(OCC2CCCCC2)=CC=C1
DTXSID7020970,DSSTox_Substance_Id,DTXSID7020970,Nitrofen,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1
DTXSID40399501,DSSTox_Substance_Id,DTXSID40399501,"5-(Piperidine-1-sulfonyl)-1H-indole-2,3-dione",O=C1NC2=C(C=C(C=C2)S(=O)(=O)N2CCCCC2)C1=O
DTXSID7046889,DSSTox_Substance_Id,DTXSID7046889,Furazabol,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC5=NON=C5C[C@]4(C)[C@H]3CC[C@]12C
DTXSID30278992,DSSTox_Substance_Id,DTXSID30278992,MLS002638168,CCOC(=O)C1=CC=C(C=C1)N(CC1CO1)S(=O)(=O)C1=CC=C(C)C=C1
DTXSID50152523,DSSTox_Substance_Id,DTXSID50152523,Fiboflapon sodium,[Na+].CCOC1=NC=C(C=C1)C1=CC=C(CN2C(CC(C)(C)C([O-])=O)=C(SC(C)(C)C)C3=C2C=CC(OCC2=NC=C(C)C=C2)=C3)C=C1
DTXSID3021223,DSSTox_Substance_Id,DTXSID3021223,Ramosetron hydrochloride,Cl.CN1C=C(C(=O)[C@@H]2CCC3=C(C2)N=CN3)C2=C1C=CC=C2
DTXSID70367410,DSSTox_Substance_Id,DTXSID70367410,2-(2-methylquinolin-8-yl)sulfanyl-1-morpholin-4-ylethanone,CC1=NC2=C(C=CC=C2SCC(=O)N2CCOCC2)C=C1
DTXSID3062578,DSSTox_Substance_Id,DTXSID3062578,"Benzamide, 4-amino-N-(3-aminophenyl)-",NC1=CC=C(C=C1)C(=O)NC1=CC=CC(N)=C1
DTXSID5044998,DSSTox_Substance_Id,DTXSID5044998,Fluxofenim,FC(F)(F)C(=NOCC1OCCO1)C1=CC=C(Cl)C=C1
DTXSID4023044,DSSTox_Substance_Id,DTXSID4023044,Fenfluramine,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
DTXSID40419596,DSSTox_Substance_Id,DTXSID40419596,"3-(3,4-Dimethoxy-benzylidene)-2,3-dihydro-1H-pyrrolo[2,1-b]quinazolin-9-one",COC1=C(OC)C=C(\C=C2/CCN3C2=NC2=CC=CC=C2C3=O)C=C1
DTXSID30349530,DSSTox_Substance_Id,DTXSID30349530,4-Amino-furazan-3-carboxylic acid 2-morpholin-4-yl-2-oxo-ethyl ester,NC1=NON=C1C(=O)OCC(=O)N1CCOCC1
